SCORE;CVE;CWE;FIRST_INTRODUCED;PROJECT_NAME;PROJECT_URL;PRODUCT_NAME;ORG_DISPLAY_NAME;ISSUE_SEVERITY;EXPLOIT_MATURITY;COMPUTED_FIXABILITY;ISSUE_URL;ISSUE_TYPE
176;"[""CVE-2019-1010266""]";"[""CWE-185""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-SNYK-JS-LODASH-73639;Vulnerability
67;"[""CVE-2024-52798""]";"[""CWE-1333""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-PATHTOREGEXP-8482416;Vulnerability
165;"[""CVE-2025-23061""]";"[""CWE-943""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-MONGOOSE-8623536;Vulnerability
220;"[""CVE-2020-7699""]";"[""CWE-1321""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-SNYK-JS-EXPRESSFILEUPLOAD-595969;Vulnerability
286;[];"[""CWE-201""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;High;Mature;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-npm%3Anpmconf%3A20180512;Vulnerability
115;"[""CVE-2017-1000048""]";"[""CWE-20""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-npm%3Aqs%3A20170213;Vulnerability
95;[];"[""CWE-79""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-npm%3Amarked%3A20170815-1;Vulnerability
57;"[""CVE-2025-5889""]";"[""CWE-1333""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Low;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-BRACEEXPANSION-9789073;Vulnerability
105;"[""CVE-2024-43796""]";"[""CWE-79""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-SNYK-JS-EXPRESS-7926867;Vulnerability
148;"[""CVE-2024-45590""]";"[""CWE-405""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-BODYPARSER-7926860;Vulnerability
57;"[""CVE-2025-7339""]";"[""CWE-241""]";2025-07-19 07:48:16.580;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-ONHEADERS-10773729;Vulnerability
249;"[""CVE-2025-7783""]";"[""CWE-343""]";2025-07-21 07:17:02.464;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Critical;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-FORMDATA-10841150;Vulnerability
167;[];"[""CWE-94""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-SNYK-JS-EJS-1049328;Vulnerability
105;"[""CVE-2024-43796""]";"[""CWE-79""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-EXPRESS-7926867;Vulnerability
159;"[""CVE-2024-4068""]";"[""CWE-1050""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-BRACES-6838727;Vulnerability
242;"[""CVE-2017-1000228""]";"[""CWE-94""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-npm%3Aejs%3A20161128;Vulnerability
46;[];"[""CWE-1333""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-SNYK-JS-UGLIFYJS-1727251;Vulnerability
621;"[""CVE-2022-29078""]";"[""CWE-94""]";2025-02-13 08:14:19.905;iuriikogan/nodejs-goof:main:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/0b15e9c3-fc70-426c-9eb1-1a254e37336f#issue-SNYK-JS-EJS-2803307;Vulnerability
214;"[""CVE-2019-20920""]";"[""CWE-94""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-HANDLEBARS-534478;Vulnerability
127;"[""CVE-2014-3744""]";"[""CWE-22""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-npm%3Ast%3A20140206;Vulnerability
218;"[""CVE-2023-45133""]";"[""CWE-184""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Critical;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-BABELTRAVERSE-5962463;Vulnerability
94;"[""CVE-2015-9251""]";"[""CWE-79""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-npm%3Ajquery%3A20150627;Vulnerability
149;"[""CVE-2021-23440""]";"[""CWE-1321""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-SETVALUE-1540541;Vulnerability
317;"[""CVE-2023-3696""]";"[""CWE-1321""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-MONGOOSE-5777721;Vulnerability
184;[];"[""CWE-1321""]";2025-06-12 08:34:51.685;docker-image|iuriikogan/nodejs-goof:/usr/src/goof/package.json;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/b33303dc-10f9-4ce7-997c-c018c3a96b81#issue-SNYK-JS-MONGOOSE-1086688;Vulnerability
131;[];"[""CWE-772""]";2025-06-18 11:15:07.077;goof;https://app.snyk.io/org/cbir-techops/project/253b6b3d-08c3-4e63-ad14-86170b3c5a7e;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/253b6b3d-08c3-4e63-ad14-86170b3c5a7e#issue-SNYK-JS-INFLIGHT-6095116;Vulnerability
260;"[""CVE-2019-11358""]";"[""CWE-1321""]";2024-10-25 17:10:44.617;goof;https://app.snyk.io/org/cbir-techops/project/17ced6d3-8067-4270-babb-c628c33cb4de;Snyk Open Source;CBIR - TechOps;Medium;Mature;Fixable;https://app.snyk.io/org/cbir-techops/project/17ced6d3-8067-4270-babb-c628c33cb4de#issue-SNYK-JS-JQUERY-174006;Vulnerability
159;"[""CVE-2024-4068""]";"[""CWE-1050""]";2025-06-18 11:15:07.077;goof;https://app.snyk.io/org/cbir-techops/project/253b6b3d-08c3-4e63-ad14-86170b3c5a7e;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/253b6b3d-08c3-4e63-ad14-86170b3c5a7e#issue-SNYK-JS-BRACES-6838727;Vulnerability
61;[];"[""CWE-400""]";2025-06-18 11:15:07.077;goof;https://app.snyk.io/org/cbir-techops/project/253b6b3d-08c3-4e63-ad14-86170b3c5a7e;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/253b6b3d-08c3-4e63-ad14-86170b3c5a7e#issue-SNYK-JS-MARKED-174116;Vulnerability
165;"[""CVE-2025-23061""]";"[""CWE-943""]";2025-01-16 06:34:37.417;goof;https://app.snyk.io/org/cbir-techops/project/17ced6d3-8067-4270-babb-c628c33cb4de;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/17ced6d3-8067-4270-babb-c628c33cb4de#issue-SNYK-JS-MONGOOSE-8623536;Vulnerability
SCORE;CVE;CWE;FIRST_INTRODUCED;PROJECT_NAME;PROJECT_URL;PRODUCT_NAME;ORG_DISPLAY_NAME;ISSUE_SEVERITY;EXPLOIT_MATURITY;COMPUTED_FIXABILITY;ISSUE_URL;ISSUE_TYPE
137;"[""CVE-2020-7598""]";"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-MINIMIST-559764;Vulnerability
46;[];"[""CWE-1333""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-UGLIFYJS-1727251;Vulnerability
114;"[""CVE-2024-4067""]";"[""CWE-1333""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-MICROMATCH-6838728;Vulnerability
214;[];"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-LODASH-6139239;Vulnerability
67;"[""CVE-2024-45296""]";"[""CWE-1333""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-PATHTOREGEXP-7925106;Vulnerability
264;"[""CVE-2020-11022""]";"[""CWE-79""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Mature;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-JQUERY-567880;Vulnerability
114;"[""CVE-2016-10539""]";"[""CWE-400""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Anegotiator%3A20160616;Vulnerability
84;"[""CVE-2022-27261""]";"[""CWE-434""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-EXPRESSFILEUPLOAD-2635946;Vulnerability
317;"[""CVE-2021-23337""]";"[""CWE-94""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-LODASH-1040724;Vulnerability
137;"[""CVE-2021-23438""]";"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-MPATH-1577289;Vulnerability
46;"[""CVE-2015-8315""]";"[""CWE-400""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Ams%3A20151024;Vulnerability
152;"[""CVE-2017-1000427""]";"[""CWE-79""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Amarked%3A20170112;Vulnerability
159;"[""CVE-2022-25883""]";"[""CWE-1333""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-SEMVER-3247795;Vulnerability
136;[];"[""CWE-1333""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-MARKED-584281;Vulnerability
58;"[""CVE-2021-44906""]";"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Low;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-MINIMIST-2429795;Vulnerability
188;[];"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Critical;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-HANDLEBARS-534988;Vulnerability
249;"[""CVE-2025-7783""]";"[""CWE-343""]";2025-07-21 06:35:16.752;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Critical;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-FORMDATA-10841150;Vulnerability
131;[];"[""CWE-772""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-INFLIGHT-6095116;Vulnerability
500;[];[];2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Data;Not Applicable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-snyk%3Alic%3Anpm%3Ainherits%3AUnknown;License
46;"[""CVE-2015-8855""]";"[""CWE-400""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Asemver%3A20150403;Vulnerability
159;"[""CVE-2024-4068""]";"[""CWE-1050""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-BRACES-6838727;Vulnerability
154;[];"[""CWE-79""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Amarked%3A20170815;Vulnerability
115;[];"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-UNSETVALUE-2400660;Vulnerability
184;[];"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-MONGOOSE-1086688;Vulnerability
221;"[""CVE-2022-24434""]";"[""CWE-400""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;Mature;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-DICER-2311764;Vulnerability
496;"[""CVE-2020-11023""]";"[""CWE-79""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Mature;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-JQUERY-565129;Vulnerability
136;[];"[""CWE-400""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Amoment%3A20161019;Vulnerability
94;"[""CVE-2015-9251""]";"[""CWE-79""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Ajquery%3A20150627;Vulnerability
108;[];"[""CWE-1321""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-HANDLEBARS-174183;Vulnerability
57;"[""CVE-2025-7339""]";"[""CWE-241""]";2025-07-19 07:35:30.837;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-ONHEADERS-10773729;Vulnerability
88;"[""CVE-2024-29041""]";"[""CWE-601""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-EXPRESS-6474509;Vulnerability
175;"[""CVE-2021-23358""]";"[""CWE-94""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Medium;Proof of Concept;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-UNDERSCORE-1080984;Vulnerability
79;"[""CVE-2024-43800""]";"[""CWE-79""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;Low;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-SNYK-JS-SERVESTATIC-7926865;Vulnerability
201;[];"[""CWE-95""]";2024-09-24 11:23:16.789;goof;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f;Snyk Open Source;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/31d3cb7d-ee0a-4072-b668-1d901e06029f#issue-npm%3Adustjs-linkedin%3A20160819;Vulnerability
